allC	59.99999999999995	58.99999999999995	59.99999999999995	58.99999999999995	59.99999999999995	58.99999999999995	59.99999999999995	58.99999999999995
WSLS	59.99999999999995	56.14999999999995	55.14999999999995	56.99999999999995	55.14999999999995	56.99999999999995	59.99999999999995	56.14999999999995
FH	28.769230769230756	29.23076923076922	28.769230769230756	29.23076923076922	28.769230769230756	29.23076923076922	30.76923076923076	29.769230769230756
