10000	28.048983719468616	0.365058854054045	27.892222432010907	28.138293501610818	28.29647573514386	29.108155510951022	0.08882337724358143	29.053060780360152	29.114514604361034	29.174819674109575	2.8857220752349355	2.618360723088586	0.0	2.828999943572084	5.05690259968325	29.028441483683167	0.0700765262487265	28.98386359585971	29.029844819063932	29.07601788962851	2.84697099656014	2.6009893605443946	0.0	2.825029308091931	5.070198074909842	29.102413568436162	0.05721878225893284	29.0656389041322	29.102317807591664	29.143404199222097	30.633954230455096	0.09986002758326858	30.57046241969501	30.644692737055074	30.708694650914435	29.149959197363724	0.34014392376160707	29.006949513302388	29.24148618548212	29.370553695608972
20000	28.59285365090064	0.06313874477265928	28.554076758213057	28.587466398044178	28.6202363523446	29.10632961601884	0.0892129925642562	29.051493654678186	29.113310951750194	29.170697978133063	5.919379601949666	3.449669586026232	2.861330895938843	5.433686857216333	7.750379967972384	29.02757009684802	0.06928469152508608	28.98161157249416	29.02980502269805	29.07546043448991	5.7699297207551545	3.396314739426433	2.8593295051859964	5.4270014788008005	7.748954360306771	29.104366807017836	0.05635173909059495	29.067094919992005	29.108362804630474	29.14188180282508	30.63087593673529	0.10054248711667942	30.574978792001634	30.640426642647668	30.704408470120324	29.639096280608985	0.03827816381960785	29.615538730211473	29.641294373392476	29.663753483310852
30000	28.60085411282833	0.06255859485535645	28.561198906606226	28.594040869644566	28.63006465752665	29.112694586813095	0.08808346337925886	29.05627984390477	29.12161885040612	29.177858294148322	8.529229650525771	3.6726755106331495	5.433326799573231	8.635634876519973	11.497428172771782	29.033870580285257	0.06854521122410294	28.989782914576846	29.038891872032107	29.079736030725346	8.23692592563413	3.7745546061493145	5.426482590367948	7.761419175407365	10.895909674259567	29.107648193073096	0.055229166648439895	29.071323101069044	29.110733301508112	29.147436899689005	30.63566489723998	0.09974870890650037	30.577311408476348	30.64828827239983	30.709404834715844	29.645609173995496	0.03702539424249425	29.621573907248514	29.647326667777627	29.670741264168058
40000	28.598752161563933	0.061049565491421987	28.559054232726425	28.59300154017717	28.62749020859139	29.11271498832829	0.08657798603400138	29.057166492980265	29.11982018281745	29.17178614907495	10.595177035610991	3.915780185452208	7.74600370675687	10.709184701866704	13.385035002024017	29.031775369527793	0.06970404172722852	28.987856870505595	29.034091236599036	29.077859487825982	10.447058642006423	3.950691601973051	7.741970432198806	9.844543793809905	13.376743900191517	29.108246156491035	0.05605438572787012	29.072041173303397	29.110363427340047	29.145722180835108	30.63473207253481	0.10006869030761129	30.57790062596976	30.64444744395179	30.704902707675785	29.64705274709208	0.03669096691558654	29.623427324662917	29.648864563689312	29.671907095757962
50000	28.60248843468917	0.0646115676815598	28.564061073991176	28.595949744879228	28.628690095635438	29.11432060818866	0.08700211282648955	29.059855058702805	29.118644511969073	29.179487846201067	12.597599269265125	3.888124009371686	9.825273528576638	13.275560152707204	15.033719601757674	29.03431842586608	0.06691294862729698	28.989628466958536	29.039739921634144	29.082138982744684	12.358013006991463	3.951957696701246	9.820718398019087	12.477851002352745	14.92903698362749	29.10934097121383	0.05562001614431313	29.07240855230831	29.109155938605994	29.14655500914502	30.637202040213534	0.09998649864565685	30.576309826819635	30.646962060520526	30.712674514503732	29.6482715317974	0.03721106088717246	29.623526908226463	29.649627932962623	29.674334073735636
60000	28.602392335950928	0.06356156628595211	28.563561368468573	28.59454727696822	28.631829375428353	29.11086752003206	0.08794464705259383	29.05344856992452	29.122157509461726	29.177597653921897	14.282492565232886	3.8294800845248327	11.701527891194004	14.884237869215374	17.34701691864502	29.032242571152686	0.06846908632910712	28.985386062561393	29.036227199467287	29.08337409963588	14.032438024482579	3.8490747627254054	11.692077455341476	14.652195365611558	16.43181946033665	29.108419052335638	0.05478283849043323	29.072552940056084	29.111501519628312	29.14736417134102	30.636019182497783	0.09664579290435757	30.576654359013844	30.649701315629585	30.71135935542855	29.649260315485993	0.03736824266517074	29.626439327402515	29.65163578654304	29.674594997059664
70000	28.631861305863694	0.9806063626310488	28.56322216134311	28.594010063975944	28.626761820827028	29.13731805764939	0.6798840058631619	29.061475800696808	29.122764792208795	29.17980709978033	15.771338414479125	3.6812551329960135	13.384817187207233	16.267291727890896	18.59127212710834	29.060284970989613	0.8024486251403584	28.990725703463653	29.039936098743695	29.079517419279977	15.572585317381328	3.787466373937432	13.390958263376016	16.245402473018416	18.453151139248167	29.13539998087546	0.7969471007472433	29.075842829255453	29.1094136203524	29.146743834906555	30.67065154598615	0.8863930346644703	30.58342384021993	30.65112754460233	30.71060519543302	29.6483602344163	0.03600828872953421	29.626401459023302	29.64979895266216	29.673314923593345
80000	28.637130938510662	0.9770679244014912	28.567112671508276	28.597092371635867	28.631604779151896	29.140251344027444	0.8238428735453313	29.058113230035083	29.123735380608615	29.181172790357284	17.061580001337138	3.577525222280688	14.90412777793677	17.49952829789146	19.60660358729655	29.06440720356771	0.8496221076943661	28.9972967452032	29.04130047557821	29.084443668064733	16.930292191272585	3.743407406520237	14.902991870446726	17.498058668932742	19.60432009504844	29.13808819789037	0.8448058605598764	29.07796157177023	29.114658929233514	29.147528905351074	30.668057405046035	0.8911350257004955	30.581585601987126	30.651403785185202	30.713562506912897	29.65759118899432	0.21924567757561608	29.628935262541557	29.65137786397208	29.67430024970106
90000	28.636074379852094	0.9780291220160524	28.568439410365336	28.598323135903897	28.632891337002242	29.138096246853735	0.8275962848670904	29.054486222174265	29.122103381265738	29.1773467368563	18.30041317105699	3.432088022953237	16.27389089599102	18.611053290373327	20.729592069845836	29.064905948791594	0.8593050070467166	28.995197466648996	29.04319032329061	29.08420764615603	18.137018857254645	3.44245302979508	16.26499515428227	18.615158755883684	20.531054562435735	29.140469870782407	0.854032637201984	29.078948794973513	29.116815370457374	29.152009128305945	30.666300738833755	0.9075824427551343	30.57780738629298	30.651336413942786	30.709410559295918	29.659256842339765	0.21948780403318255	29.631053863632847	29.65321508794771	29.677401148550608
100000	28.639053123409315	0.9865259783907117	28.570550862946355	28.599875949629656	28.635283869637107	29.145190827216364	0.8267851838138948	29.068541037996617	29.127544111568987	29.180368096683505	19.2953660925146	3.2684883683481494	17.497764818896634	19.619955093730265	21.645267740138664	29.070006068299712	0.8544027370245086	29.001010689595685	29.046278737586118	29.09031641208952	19.19820392851494	3.259486259167543	17.475549014734774	19.614063512315266	21.3602455075322	29.142656038151816	0.8511306961066009	29.080911789872054	29.11880942978876	29.1532780873735	30.675136503582515	0.9069290310215105	30.591709258247025	30.659629325036555	30.715538157397496	29.66408669878937	0.2773577376420402	29.634009215098075	29.656408234712313	29.679225630638904
