10000	2.033484	0.6095986538229418	2.0153076000000003	0.6208269041747363
20000	2.5462093999999995	0.5097970573584466	2.5379728	0.5183518889528048
30000	2.7722257	0.45565004689426375	2.7674476999999995	0.46658740508214674
40000	2.8050531000000003	0.4343134348256568	2.8011111	0.44487392555242705
50000	2.8125374	0.4310649552177222	2.8082650000000005	0.4430525879290975
60000	2.8131271	0.4312689231786701	2.8088252000000002	0.4430942230445523
70000	2.8137792	0.4315041671103462	2.8096316999999997	0.44324988273394234
80000	2.8143649999999996	0.43052882338208526	2.8098828999999994	0.44333995433831896
90000	2.8166079999999996	0.4249221645689266	2.8106777000000003	0.4425516877032546
100000	2.8204653	0.42018103966266973	2.8140951	0.4384171002821512
110000	2.8224845	0.41827064683498144	2.8164675999999997	0.43633993329470505
120000	2.8244209999999996	0.41514552953113887	2.8183996	0.43346443990309114
130000	2.8269708000000002	0.4114508485933261	2.8204134	0.4310616622678443
140000	2.8304324999999997	0.40739599188990305	2.8247028	0.42376575747619033
150000	2.8334702000000003	0.40389738963419075	2.8281322	0.41833422282326505
160000	2.8365681000000005	0.40128114147925875	2.8327905	0.4111112345179792
170000	2.8404053000000005	0.3944637616069835	2.8371825999999998	0.4030225964266402
180000	2.8453357	0.38633114828038606	2.8424321	0.39393442630953424
190000	2.8511337999999995	0.376216742895894	2.8486988	0.3832904274441645
200000	2.8580811	0.36536193830056896	2.8550169	0.37571642763976715
210000	2.8625160999999997	0.3564654624458122	2.8588511	0.3699126643385274
220000	2.8717618000000003	0.3342702670178312	2.8672556	0.35016073253185775
230000	2.8802516	0.3222827213952835	2.8766154999999998	0.33517926724506836
240000	2.8873607000000003	0.30620978403269117	2.8836805000000005	0.32179757579810875
250000	2.8945119	0.2936349546204691	2.8913007	0.3073146745254588
260000	2.8987903	0.2869935029345379	2.8946975000000004	0.3052053603981519
270000	2.9004925000000004	0.28547804435290214	2.8960274	0.30511487350713545
280000	2.9038577	0.27617500385346877	2.8995607	0.2948231647343437
290000	2.9085023000000003	0.2667071568823046	2.9045887	0.2848123060754258
300000	2.91318	0.25316301513497624	2.9086809000000002	0.2764890012152075
310000	2.9175164999999996	0.2403897347690461	2.9117421	0.27147792746868515
320000	2.9216080999999994	0.23163549409906184	2.9162131	0.2598106893734411
330000	2.9257819	0.21940783714669673	2.9214347000000003	0.24434214636529736
340000	2.9288339	0.2156245945307644	2.9256333999999997	0.23481279627340101
350000	2.9317556999999996	0.20871243990256086	2.9297457	0.21927319333385198
360000	2.9351100000000003	0.1988694350879798	2.9339456999999998	0.20617158102496166
370000	2.9375132999999995	0.19667633587751274	2.9363667	0.20374036988144845
380000	2.9383104999999996	0.19521255256881004	2.9375383999999998	0.19814248658586686
390000	2.9397018	0.19343512603646926	2.9396859	0.1906784010416854
400000	2.9413327	0.1902182535002219	2.9422949	0.17748455609331662
410000	2.9426199	0.1868878951118272	2.9441225999999996	0.1730522302185777
420000	2.9445388	0.1775263583315516	2.9455645999999995	0.17053875962776138
430000	2.9472358999999995	0.16850219734977256	2.9471122	0.1682884236800164
440000	2.9481418999999995	0.16848228576026916	2.9478625000000003	0.1684603011299897
450000	2.94867	0.16840352712442797	2.9483526	0.16841710695518777
460000	2.9491871	0.16846872699574117	2.9488867	0.1684886494043088
470000	2.9494969	0.1685441831154432	2.9492567	0.1685041918700772
480000	2.9497739000000003	0.168586313364531	2.9494813	0.16853660892773076
490000	2.9503359000000002	0.16850928835364373	2.9500617	0.16849360854118245
500000	2.9507982999999998	0.16847187242655348	2.9506514	0.16848347313240775
510000	2.9512102	0.1685194892414946	2.9510627	0.16858296620716223
520000	2.9515619	0.16850831424698418	2.9514484	0.16852437177251642
530000	2.9521274999999996	0.16859908269155688	2.9519208	0.16857476910896285
540000	2.9524508000000003	0.1686481797942329	2.952355	0.16859245401426054
550000	2.9528895000000004	0.16863340922384407	2.9527970999999997	0.16863096549600287
560000	2.9531993	0.16869422346524063	2.9531769999999997	0.16865393354529357
570000	2.9535193	0.16870741717577245	2.9535086	0.16878444458768935
580000	2.9538886000000004	0.1687369313518592	2.9537606	0.16871938673163528
590000	2.9542755	0.16874289174143978	2.954175	0.16876664354953255
600000	2.9547044999999996	0.16883601804929166	2.9545448999999997	0.16883083469773744
610000	2.9550149	0.16884187533564313	2.9548858	0.1688234267742122
620000	2.9552476999999997	0.16873058598059615	2.9551084	0.16880073055551648
630000	2.9557533	0.16879192351102748	2.9555157	0.16880677495521554
640000	2.9559538	0.168796801408456	2.9556976999999995	0.1687425747736808
650000	2.9562847000000003	0.16881909294286607	2.9560922	0.1688218636931272
660000	2.956642	0.16878121920390302	2.9564858	0.1687991497944564
670000	2.9569006	0.16890612925569085	2.9568362	0.16890529733856494
680000	2.9571625	0.16879304000492468	2.9570411	0.16884247570558894
690000	2.9574399999999996	0.1688877541253169	2.9573336	0.1688584176647888
700000	2.9577164	0.16891836763941917	2.9576089	0.16888593129262894
710000	2.9580303000000003	0.16897196909028506	2.9578953	0.16896137290352325
720000	2.9581277	0.16892948212980066	2.9580276999999997	0.1689404529985917
730000	2.9584797	0.16898487656123673	2.9583798000000003	0.1689970083782574
740000	2.9586699	0.16896214028248707	2.9586216	0.16896468150781405
750000	2.9588593999999997	0.16905431610412505	2.9588098	0.16901946077917204
760000	2.9592774	0.16887239868100495	2.9592423	0.16885758657891345
770000	2.9593925000000003	0.1689949708539397	2.9592808	0.16898117957456213
780000	2.9595230000000003	0.1689931087998023	2.9594437000000005	0.16897621786071704
790000	2.959804	0.16897140402854968	2.9597179999999996	0.16894751415317877
800000	2.9600451999999997	0.16895143469128707	2.9600075	0.1689691108877128
810000	2.9603074	0.16900995162708318	2.9602019	0.16901766220287903
820000	2.9605675000000002	0.1690065602014938	2.9604413000000003	0.1690222614011514
830000	2.9607004	0.16907397217758832	2.960642	0.1690637270374689
840000	2.9609895	0.16910461202923935	2.9609034000000003	0.16907579552695612
850000	2.9611714999999994	0.16901654543381361	2.9611177	0.1690289844206735
860000	2.9614189	0.16901870652666215	2.9613611	0.16902570107653572
870000	2.9615109000000004	0.16902218152964135	2.9614758	0.1690326249060892
880000	2.9617357	0.16906441077441609	2.9616625999999995	0.16904829288273385
890000	2.9618486999999996	0.1691163061425873	2.9617799999999996	0.16909825096220976
900000	2.9621371	0.16910337336811018	2.9621450000000005	0.16911418806121384
910000	2.9623623	0.16907457502720694	2.9623056	0.1690974497624259
920000	2.962477	0.16917565058764145	2.9624210000000004	0.16917769117170914
930000	2.9626636	0.16913417592108493	2.9625935	0.16914240077369566
940000	2.9629333	0.16921171190125864	2.9628769999999998	0.16919147782074356
950000	2.9631841	0.16917647222928472	2.9630945	0.16915870183397647
960000	2.9632385000000006	0.16914476906085701	2.9631781	0.16917454725173
970000	2.9634053999999996	0.16911217637721726	2.9632953	0.16911782001005973
980000	2.9636747000000003	0.1691372633211078	2.9635447	0.16916722153168665
990000	2.9637495	0.16916725013509046	2.9636930999999995	0.1691871693736575
1000000	2.9638504999999995	0.16918844248003118	2.9637808000000003	0.1692035849635714
1010000	2.9641090000000005	0.1692452567605247	2.9640182	0.16926566525493053
1020000	2.9642075	0.16923114818278953	2.9641234	0.1692022491385784
1030000	2.9644692	0.16915136208335615	2.9643501000000003	0.16910729249907103
1040000	2.9645716	0.169231963384199	2.9644928	0.16918563522748414
